id,name,artist(s),popularity,liked,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
356fpTDiwtRiupgwKdj5L4,Buttons,['The Weeks'],36,1,0.626,0.738,4,-7.465,1,0.0508,0.0341,0.00727,0.125,0.674,135.018,217040,4
4BhNn3djDye3kwgCmU1IMe,Mission Control,['The Whigs'],14,1,0.596,0.473,9,-6.112,1,0.0284,0.0255,9.75e-05,0.0651,0.132,95.186,273093,3
232CM3DxYbuPvfu0Q43zxs,Right Hand On My Heart,['The Whigs'],25,1,0.537,0.839,0,-3.893,1,0.0739,2.04e-05,0.000571,0.0991,0.381,141.916,254547,4
0QjH9lyj4zgmIW6OIjL7E0,How It Starts,['The Features'],0,1,0.514,0.93,8,-5.209,1,0.0424,0.000246,0.0171,0.0776,0.634,106.415,201573,4
65pWnH2dk0c9RQp2SXGHEg,Good Old Days,['The Features'],26,1,0.57,0.656,6,-6.247,0,0.0323,0.00486,0.00032,0.202,0.606,83.996,196787,4
3Tny13Wy19lH3octgSKMv3,This Disorder,['The Features'],0,1,0.887,0.383,1,-7.547,0,0.0689,0.0274,0.0195,0.0867,0.706,113.96,186640,4
3v1yzsIPvmdZqOAA1CiumZ,Double Helix,['Sithu Aye'],38,1,0.366,0.853,11,-3.347,0,0.0492,0.000432,0.849,0.288,0.289,154.159,327272,4
0akhjzdjSX2VrRUf6KfoMd,Set Course for Andromeda!!!,['Sithu Aye'],38,1,0.589,0.794,7,-6.054,1,0.0466,0.000579,0.788,0.0896,0.252,118.005,517628,4
18pIsa1XH5Eap4SBcSH4Xd,Selenium Forest,['Plini'],46,1,0.471,0.717,3,-7.731,0,0.0388,0.0653,0.897,0.284,0.356,149.981,365641,1
3DqhtDaWayCtfV69d2p5vH,Sweet Nothings,['Plini'],33,1,0.472,0.678,9,-9.832,1,0.0343,0.0198,0.799,0.695,0.254,170.053,302400,4
768j11Y0ksbgdncnFuAEZ4,Away,['Plini'],37,1,0.234,0.782,1,-9.055,0,0.0465,0.118,0.821,0.0979,0.682,166.476,223743,4
4KqQfcx8RM9liPiHEvEJNg,Tarred & Feathered,['Plini'],33,1,0.599,0.689,1,-10.479,1,0.0337,0.352,0.781,0.0938,0.482,105.007,194954,3
5QruhkvTtEi6cR8nSr6LwT,Opening,['Plini'],33,1,0.568,0.749,8,-8.316,0,0.0316,0.0389,0.783,0.194,0.511,139.99,307727,4
42gXGDSf4wPAT2OYKD9WB8,White Lies - Instrumental,['ODESZA'],31,1,0.539,0.446,2,-10.306,1,0.0952,0.0101,0.376,0.0838,0.09,89.875,277333,4
4X0hePXqBlFkOZ9WWp5W1e,IPlayYouListen - Live,['ODESZA'],38,1,0.508,0.923,9,-6.587,1,0.0501,0.000748,0.978,0.683,0.32,124.643,269663,4
3sgQqearnvzGKqXLgA49ff,It’s Only (feat. Zyra),"['ODESZA', 'Zyra']",40,1,0.402,0.587,9,-11.172,0,0.166,0.172,0.0025,0.23,0.102,120.034,268000,4
0PAF1VWajJ6xC9bhA98QbI,Bloom - Instrumental,['ODESZA'],32,1,0.572,0.452,6,-11.769,0,0.0328,0.0254,0.924,0.109,0.0507,130.077,181301,4
5rsqvxtYTd7MktDa5SgR3r,Bloom - Live,['ODESZA'],37,1,0.525,0.911,6,-6.819,0,0.0548,0.0101,0.0462,0.334,0.144,130.072,210462,4
0utlOiJy2weVl9WTkcEWHy,Neighbors,['J. Cole'],70,1,0.894,0.284,11,-13.002,0,0.33,0.358,0.000487,0.11,0.413,138.944,216520,4
62vpWI1CHwFy7tMIcSStl8,No Role Modelz,['J. Cole'],78,1,0.696,0.521,10,-8.465,0,0.332,0.302,0.0,0.0565,0.458,100.0,292987,4
6I6NX6tjGsxFAsIfGzY9lJ,Deja Vu,['J. Cole'],67,1,0.653,0.409,9,-11.446,1,0.421,0.361,0.00012,0.189,0.187,174.324,264747,4
2rnUZLqVoBJHJeYoJUS23J,Collider,['Jon Hopkins'],0,1,0.698,0.734,10,-7.483,0,0.364,0.0371,0.00508,0.312,0.344,115.019,561693,4
70We9AqHenA4jcmXmKzJnZ,Doomsday,"['MF DOOM', 'MF Grimm']",57,1,0.852,0.816,6,-7.809,0,0.319,0.105,0.0,0.0794,0.849,95.415,298073,4
25kGNSv0yGXZKaC79xzrvg,Rapp Snitch Knishes feat. Mr. Fantastik,['MF DOOM'],55,1,0.728,0.832,7,-6.827,1,0.269,0.325,0.0,0.504,0.825,95.049,172893,4
4xl7p1wHcDAihFHudcfn25,The Way U Do,['Shlohmo'],0,1,0.684,0.737,4,-6.46,0,0.0485,0.41,0.869,0.0943,0.135,127.963,318750,4
7thpkmYQjsmilZSddZQZOg,Wen Uuu,['Shlohmo'],0,1,0.67,0.652,10,-6.565,1,0.0454,0.456,0.816,0.0953,0.057,174.049,233793,4
629Cjw0fUyZUMkBjnjttDR,Places,['Shlohmo'],3,1,0.36,0.471,6,-8.408,0,0.127,0.362,0.872,0.395,0.238,86.248,302211,4
4QK4Ovoi3UkQgJ0irV3UfG,Meet Ur Maker,['Shlohmo'],26,1,0.519,0.786,9,-5.541,1,0.0366,0.00346,0.815,0.0724,0.0933,150.038,323200,4
1sNSG13fsK6KPKKNIQXXrh,You Know You Like It,"['DJ Snake', 'AlunaGeorge']",8,1,0.407,0.725,5,-5.346,0,0.188,0.0141,2.46e-06,0.306,0.247,196.093,247267,4
6xr3MVHxQaOtBybv0uD8ir,Blast,['Clams Casino'],38,1,0.504,0.667,6,-4.076,1,0.0269,0.0125,0.227,0.61,0.182,125.957,134347,4
3fbWkFK7rRIRc7Zg4uY5pe,Roller (New Look),['Mr. Carmack'],0,1,0.807,0.827,10,-3.979,0,0.455,0.0733,0.411,0.119,0.18,136.199,197647,4
1JR7GbobhcAEiWEAhTgLtz,Tell Me,"['RL Grime', 'What So Not']",40,1,0.593,0.966,5,-2.85,0,0.0512,0.249,0.489,0.0936,0.274,140.051,281143,4
0sj2jVLjaomVaFAJZqSZI9,Be Somebody,"['Clams Casino', 'A$AP Rocky', 'Lil B']",38,1,0.352,0.577,1,-6.94,1,0.1,0.0409,0.0,0.0952,0.0895,182.964,212467,4
6kgc2yup9oyZJg7CzEw4ao,Some Minds (feat. Andrew Wyatt),"['Flume', 'Andrew Wyatt']",2,1,0.263,0.555,4,-6.884,0,0.0446,0.316,5.78e-05,0.128,0.191,79.783,263765,4
1qcyw35R6PiMBYfSSK7gDm,Say It (feat. Tove Lo) [Illenium Remix],"['Flume', 'Tove Lo', 'ILLENIUM']",6,1,0.482,0.769,6,-4.473,1,0.0549,0.0343,0.00498,0.0953,0.427,149.69,267200,4
2SK8bg3M1Z2yukycOG0JiH,Intro,"['Flume', 'Stalley']",0,1,0.518,0.749,7,-7.134,0,0.115,0.43,0.0,0.23,0.175,82.221,234146,4
6Xn50b9OaJU2FgFSjgSKe3,Ezra,['Flume'],0,1,0.582,0.544,4,-5.616,0,0.0397,0.395,0.00698,0.173,0.398,89.876,217188,4
2Y0B6Aih3MhE4UqleLcIhM,On Top,"['Flume', 'T-Shirt']",0,1,0.528,0.757,6,-5.423,1,0.212,0.00957,5.53e-05,0.145,0.304,93.007,231106,4
22Xq9CmG8O6renbc91Yuu0,Left Alone,"['Flume', 'Nick Murphy / Chet Faker']",0,1,0.491,0.614,4,-5.66,0,0.0259,0.0923,0.0,0.0896,0.22,84.985,209703,4
6hj7rfEI1u8xIL60V1uUKt,Holdin On,['Flume'],2,1,0.43,0.436,8,-4.816,1,0.119,0.17,0.0,0.128,0.217,90.053,154414,4
4sdlKRIQVjFwjYt5w4NP2D,Sintra,['Flume'],0,1,0.677,0.543,9,-7.445,0,0.0772,0.00476,0.191,0.11,0.335,168.026,155316,4
6CohXotXOrMVAB0bSPzqzm,The Trouble With Us,"['Marcus Marr', 'Nick Murphy / Chet Faker']",42,1,0.829,0.746,2,-4.975,1,0.06,0.306,0.000557,0.174,0.839,121.106,222067,4
70CbWY20oyqDQHM7xUOhfQ,I'm Into You,['Nick Murphy / Chet Faker'],45,1,0.548,0.688,2,-6.979,0,0.448,0.707,2.09e-06,0.177,0.521,169.299,263693,4
3r6Tcj3bfDCwFVt5nvzYS3,Odyssey,['Dream Koala'],31,1,0.462,0.414,7,-10.485,1,0.0346,0.836,0.308,0.128,0.0568,134.998,370382,4
4IowQDUOzUvNtp72HMDcKO,Love Sosa,['Chief Keef'],66,1,0.77,0.421,0,-8.255,0,0.0849,0.0281,0.0,0.111,0.214,131.935,246213,4
51EJgDjODyRK80SmYdCfal,Hallelujah,['Chief Keef'],41,1,0.8,0.654,6,-5.646,0,0.167,0.0438,0.0,0.104,0.753,135.988,182453,4
6fujklziTHa8uoM5OQSfIo,Black Beatles,"['Rae Sremmurd', 'Gucci Mane']",73,1,0.794,0.632,0,-6.163,1,0.0649,0.142,0.0,0.128,0.355,145.926,291893,4
0jBjr0oBBYpVjOKxLMDccN,Hey I Miss U,['CHRSBRRY'],44,1,0.627,0.406,2,-15.19,0,0.058,0.615,0.22,0.168,0.127,109.169,159086,4
69P7N3trW24XByHsyVcH9h,Tell Me,['CAPITALE'],26,1,0.319,0.365,11,-10.685,0,0.0858,0.31,2.45e-05,0.435,0.182,89.191,252000,4
0rM7aAHE16zBRXvuOrvGdh,Lost Tonight,['Saje'],24,1,0.538,0.268,11,-10.783,0,0.0819,0.691,0.0411,0.089,0.223,79.681,198912,4
7mkjLeqNeFLuzjcf2sOTqP,D'vocean,['Eastghost'],44,1,0.666,0.721,8,-7.957,1,0.0333,0.159,0.0886,0.0888,0.179,110.027,218152,4
0K1glOFXQzLm3KxjJY5rtK,Gemini (feat. George Maple),"['What So Not', 'George Maple']",54,1,0.481,0.687,7,-6.748,0,0.0699,0.238,0.11,0.107,0.188,145.971,270257,4
1RiuVQWyC7g7tL3niYzHKP,Marijuana,['Chrome Sparks'],51,1,0.61,0.673,10,-9.829,0,0.22,0.0667,0.775,0.316,0.386,174.066,181149,4
4fc7WSX3G7F5OHRYBthWDH,Won't Be Long,['The Features'],0,1,0.478,0.978,4,-5.366,0,0.0609,0.0157,0.00021,0.158,0.191,99.963,214120,4
388jD8ko9cvFM9cd9TYDrl,ROS,['Mac Miller'],59,1,0.535,0.448,1,-8.919,0,0.175,0.601,0.0,0.376,0.284,120.554,343213,4
0Fa39D2jWwIFKyiCbZnMqQ,Sing Me to Sleep - Marshmello Remix,"['Alan Walker', 'Marshmello']",0,1,0.624,0.916,4,-0.922,0,0.0469,0.0325,0.000275,0.149,0.159,101.137,192475,4
0Q3SC6kEhxYagDP3bFe5K9,Keep It Mello (feat. Omar LinX),"['Omar LinX', 'Marshmello']",64,1,0.686,0.888,1,-3.348,1,0.0857,0.00134,0.000689,0.0736,0.108,142.015,243380,4
7eaKWfov7b2Qa2n6HTesL3,Shabba (feat. A$AP Rocky),"['A$AP Ferg', 'A$AP Rocky']",64,1,0.869,0.712,9,-6.136,1,0.103,0.0715,0.0,0.272,0.435,120.0,275867,4
7xVLFuuYdAvcTfcP3IG3dS,"Work REMIX (feat. A$AP Rocky, French Montana, Trinidad James & ScHoolboy Q)","['A$AP Ferg', 'A$AP Rocky', 'French Montana', 'Trinidad James', 'ScHoolboy Q']",68,1,0.841,0.733,1,-5.077,1,0.142,0.0246,0.0,0.174,0.284,130.009,283693,4
3U8Ev1gISsx6O1uwpsttOD,Mercy.1,"['Kanye West', 'Big Sean', 'Pusha T', '2 Chainz']",54,1,0.731,0.624,6,-5.761,0,0.311,0.045,3.37e-05,0.305,0.528,140.131,326347,4
5jNrszQHRIVKmS9Ptb63pe,Paper Trail$,['Joey Bada$$'],54,1,0.548,0.829,1,-4.103,0,0.285,0.339,0.0,0.537,0.452,93.62,194739,4
21iL1HD3h5AXGdSZABFd8t,Front & Center,['Joey Bada$$'],51,1,0.629,0.655,1,-8.212,1,0.355,0.0111,0.0,0.818,0.546,106.319,183396,4
08X9m3tpcthgrItjPVAmCu,Devastated,['Joey Bada$$'],2,1,0.837,0.481,10,-8.522,0,0.0801,0.12,0.0,0.309,0.578,122.98,208398,4
4anKjaXJyygQT6laJuxEhu,Can I Live feat. Mac Miller,['Casey Veggies'],0,1,0.426,0.912,1,-3.183,0,0.457,0.00224,0.0,0.317,0.61,180.282,237365,4
5FKaV2J0xiwRENDsl0bMn4,25 Bucks (feat. Purity Ring),"['Danny Brown', 'Purity Ring']",48,1,0.723,0.848,5,-7.11,1,0.0833,0.32,0.0,0.144,0.27,116.021,210880,4
6dHatCnuOb1TdBIeJTK3Y0,Really Doe,"['Danny Brown', 'Kendrick Lamar', 'Ab-Soul', 'Earl Sweatshirt']",52,1,0.692,0.983,1,-3.469,1,0.29,0.0417,0.0,0.21,0.792,75.992,319434,4
5ic68M3jaJTEUcEIh5PcqX,Grown Up,['Danny Brown'],3,1,0.635,0.766,11,-6.449,1,0.26,0.132,0.0,0.122,0.686,93.603,139931,4
4uQ7wYsuL0DryknoDc11Hk,Norf Norf,['Vince Staples'],66,1,0.915,0.54,7,-6.578,1,0.0661,0.445,3.63e-05,0.11,0.111,100.039,183159,4
42sLMZkjyCCFlJ7ursoAp2,Drive Me Crazy,"['KAYTRANADA', 'Vic Mensa']",38,1,0.483,0.604,1,-9.148,1,0.374,0.0113,1.61e-06,0.167,0.232,74.837,242876,4
4PYICbxa2pc51H4yRnwg9L,New Bae,['Vic Mensa'],47,1,0.86,0.519,1,-4.687,0,0.108,0.3,0.0,0.131,0.415,105.0,261067,4
3KiEydhjn7yf58h9jBD5Sa,U Mad,"['Vic Mensa', 'Kanye West']",57,1,0.706,0.581,9,-6.492,1,0.055,0.0151,0.0,0.368,0.435,134.009,299799,4
3jihIG6ry4oRPhKwn9PLja,The Waters,['Mick Jenkins'],0,1,0.549,0.56,6,-7.908,0,0.423,0.536,0.0,0.0719,0.251,136.509,253825,4
0udCQ78g2s33TELmtndMqd,Communicate (feat. Ravyn Lenae),"['Mick Jenkins', 'Ravyn Lenae']",49,1,0.733,0.568,4,-10.146,0,0.555,0.503,0.0,0.284,0.416,120.111,237046,4
4E5iR7RrC5yI6xA7zIEWlY,Vibe,['Mick Jenkins'],0,1,0.544,0.626,2,-9.544,0,0.334,0.311,0.0,0.106,0.399,79.101,274826,1
3eqEq53sUsaukd560hw7Dh,Jazz,['Mick Jenkins'],3,1,0.636,0.61,8,-9.665,1,0.119,0.25,0.000121,0.113,0.296,125.227,260160,3
5hqh0JUxRShhqdaxu7wlz5,Park,['Isaiah Rashad'],50,1,0.856,0.632,7,-10.068,1,0.277,0.17,0.0,0.306,0.543,100.034,173291,4
5FX89IUKm9QJT9ymrmyK4k,Free Lunch,['Isaiah Rashad'],60,1,0.865,0.472,11,-7.359,0,0.237,0.223,5.39e-05,0.109,0.843,130.011,192029,4
2RPbEp0DyBVlkRvvYKopO7,Wat's Wrong (feat. Zacari & Kendrick Lamar),"['Isaiah Rashad', 'Zacari', 'Kendrick Lamar']",64,1,0.706,0.688,1,-6.357,1,0.269,0.151,0.0,0.466,0.313,125.966,330783,4
71lyUtIPCMAYjTwwwxy2jW,4r Da Squaw,['Isaiah Rashad'],63,1,0.667,0.523,10,-9.477,0,0.329,0.532,2.12e-05,0.137,0.409,143.934,232571,4
34JBZjGLUZonoqFjtbC31v,Surefire,['John Legend'],48,1,0.581,0.634,9,-4.537,1,0.0812,0.523,0.0,0.204,0.253,138.174,243187,4
5lCRPA4XEg4VPbNu0lDHBA,Wiseman,['Slightly Stoopid'],55,1,0.717,0.373,7,-7.185,1,0.061,0.735,0.0,0.303,0.538,138.513,146400,4
1UL8GkVAs6UcWF6BZ3DYZt,Closer to the Sun,['Slightly Stoopid'],63,1,0.572,0.728,7,-5.534,1,0.0275,0.203,0.00263,0.231,0.535,75.179,145560,4
3Zjdqz7eOox8XU0zTCPL4P,Collie Man,['Slightly Stoopid'],60,1,0.61,0.706,0,-7.084,1,0.0483,0.183,0.000587,0.218,0.344,170.087,133080,3
4mAqG6KNWZQiekSthr2QtL,Doin' Time,['Sublime'],59,1,0.712,0.717,7,-5.98,1,0.0888,0.0467,2.19e-06,0.134,0.492,80.987,251120,4
6UmtL9oAPxl4ixd0YKtKnH,What I Got,['Sublime'],12,1,0.766,0.701,7,-7.497,1,0.131,0.0136,0.000384,0.334,0.594,95.624,171093,4
1yplWxZQqvSg9RRf9FjJm3,Santeria,['Sublime'],16,1,0.676,0.762,1,-5.112,0,0.0426,0.0287,1.47e-06,0.171,0.565,90.399,183200,4
5CTbNtv2J3SnCv2EtX0zvW,I'll Be Here Awhile,['311'],47,1,0.637,0.877,7,-6.567,1,0.0304,0.000422,7.13e-06,0.102,0.874,142.176,208880,4
51UtgWS4z1eMPuLQOzPtNH,Amber,['311'],64,1,0.659,0.727,4,-8.638,0,0.0455,0.119,0.00427,0.1,0.748,166.163,211080,4
0051XNkzp7FXjzG9dpijnN,Stoners,"['Berner', 'B-Real', 'Wiz Khalifa']",29,1,0.573,0.446,7,-9.102,0,0.221,0.0523,0.122,0.111,0.144,148.354,260187,4
1onfcprzpSGh2LqrBh17AA,Lips,['The xx'],50,1,0.523,0.591,1,-8.772,1,0.0543,0.494,0.511,0.0788,0.195,173.94,200627,4
747R0IWLZCVaLGYPgRmjJ8,Sowing Season (Yeah),['Brand New'],27,1,0.448,0.728,4,-3.946,0,0.0403,0.00749,0.112,0.269,0.221,114.264,270720,3
2YVWOvYEZBNkzeklG44v92,At The Bottom,['Brand New'],36,1,0.437,0.941,2,-3.306,1,0.0932,0.124,1.5e-05,0.0832,0.226,157.762,244400,4
4vuQtjTfG1IthmXXcv3TSD,Play Crack The Sky,['Brand New'],40,1,0.55,0.363,6,-11.524,1,0.037,0.67,0.0,0.133,0.307,118.108,327880,3
3vucm39uVyuvpUWW8EFXD8,The Boy Who Blocked His Own Shot,['Brand New'],46,1,0.415,0.498,6,-8.162,1,0.0328,0.0792,0.0,0.118,0.278,178.266,279200,4
4BtXQiNvuLxjLfB84vdsmX,Drugs,['Private Island'],20,1,0.605,0.749,11,-6.804,0,0.037,0.129,0.0,0.174,0.535,106.012,319829,4
1UEPt3o6M1rI68kzBrwZ5Z,Waited 4 U,['Slow Magic'],39,1,0.513,0.635,6,-6.362,0,0.0345,0.741,0.907,0.137,0.339,123.958,236157,4
29gPcSjKtFCOkmE92dGMVg,Never With Me (feat. Merryn Jeann & Meals),"['Tora', 'Merryn Jeann', 'Meals']",32,1,0.679,0.454,10,-10.175,0,0.154,0.117,0.00159,0.154,0.302,131.842,197693,4
2uJM4lj80jthqB6pxNAwL6,Gone,"['SG Lewis', 'Bishop Nehru']",35,1,0.791,0.229,0,-11.146,1,0.414,0.543,0.0,0.113,0.135,129.933,239256,4
1UfggBHAXYshrotmRYYrWq,Innerbloom (What So Not Remix),"['RÜFÜS DU SOL', 'What So Not']",51,1,0.437,0.708,7,-6.627,0,0.095,0.135,6.57e-05,0.152,0.108,137.971,277200,4
32NEWvgaqPHxDcVJzXATXz,Drowning,['Clams Casino'],26,1,0.57,0.65,8,-6.326,1,0.0439,0.106,0.122,0.0704,0.22,99.962,202600,4
0I0wn4G67txQwENcmRH3d6,Caribou Lou,['Tech N9ne'],60,1,0.784,0.815,1,-2.703,1,0.298,0.127,0.0,0.0758,0.559,178.119,271813,4
5vIu19A3EEdHgFM4Cba6F4,Choices (Yup),['E-40'],57,1,0.889,0.597,9,-7.301,0,0.374,0.128,0.0004,0.0924,0.256,119.999,272720,4
3wr8ezb2ccxxmBdltgfRNA,"Right Time, Wrong Location",['Mo Lowda & the Humble'],18,1,0.422,0.37,11,-7.001,0,0.0311,0.858,0.0215,0.303,0.0811,133.912,188187,4
31zf0b37ps43hKWEpRgPSE,Lazy Minds,['Mo Lowda & the Humble'],34,1,0.406,0.395,9,-8.515,1,0.035,0.0446,0.000237,0.103,0.0383,158.126,337227,4
3PV6IA4h9540mcNwiVTbkx,Runaway,['Mo Lowda & the Humble'],23,1,0.496,0.732,0,-8.006,1,0.0326,0.0152,0.00275,0.111,0.194,76.002,232827,4
0zrGugNNUZ8AyEOaKUFjQA,Curse the Weather,['Mo Lowda & the Humble'],41,1,0.598,0.677,8,-8.141,0,0.0617,0.444,1.88e-05,0.1,0.315,120.946,298040,4
3Gy0FuobLPhv09Ew1JAoDF,No One Stops,['Mo Lowda & the Humble'],18,1,0.604,0.731,8,-6.004,0,0.0272,0.00588,0.000229,0.437,0.6,131.99,169827,4
44DnIGEvTlhDkGv3xLSDcp,Wide Eyes,['Local Natives'],54,1,0.528,0.86,11,-8.033,0,0.0397,0.00131,0.25,0.251,0.49,123.12,266053,4
7LZN7FkxHZk6maiN6NdI2i,Dark Days,['Local Natives'],61,1,0.604,0.655,9,-7.088,1,0.0273,0.109,0.0019,0.125,0.59,115.038,180413,4
2MEAhug10eMLdXZCBNbMZI,Won't Be Long,['Eyes on the Shore'],12,1,0.585,0.679,4,-6.686,1,0.0281,0.121,0.000136,0.111,0.501,96.981,273143,4
3uQq3cIIiLIFpD7Ad1jneT,Pt. 2,['Mo Lowda & the Humble'],17,1,0.303,0.882,11,-6.076,0,0.0416,0.00517,0.156,0.148,0.466,145.088,188533,4
4telT9zZWgv4d8gD4WZrlA,Mistakes Like This,['Prelow'],50,1,0.454,0.815,1,-5.077,1,0.0821,0.000221,0.000549,0.0706,0.337,161.905,191954,4
7ClVuCYB1wWKy6Y4U5wjFG,Fortaque,['Just A Gent'],17,1,0.593,0.673,5,-7.904,1,0.625,0.494,0.098,0.106,0.498,140.069,207047,4
5ZlH6LoxKNwTX1oLv9kydg,What I'm Feelin',['Kill Paris'],0,1,0.409,0.719,4,-8.302,0,0.548,0.0662,0.0,0.173,0.167,145.73,206182,5
29wPNLmA4o0mKasovmcKSD,Reconsider (Jamie xx Edit),['The xx'],46,1,0.616,0.402,7,-16.566,0,0.0667,0.281,0.826,0.123,0.0631,120.956,331643,4
5fG06VBvsZDxvEQrBSpHOU,Learning for Your Love,"['Marcus Marr', 'Nick Murphy / Chet Faker']",0,1,0.694,0.71,7,-7.896,0,0.046,0.224,0.446,0.0796,0.496,119.993,390455,4
4eoPKeSccEjpQfGicUGvIw,Birthday Card,"['Marcus Marr', 'Nick Murphy / Chet Faker']",0,1,0.696,0.835,7,-7.43,0,0.0445,0.0556,0.565,0.0757,0.51,123.008,466300,4
3Oq5pVk50dDbkK1MgoOWp6,Chained (LIAR Remix),['The xx'],30,1,0.711,0.602,9,-11.59,0,0.0489,0.379,0.44,0.198,0.322,118.99,247568,4
2WWkBERKDC4MZN8nhiAdQQ,Fiction,['The xx'],52,1,0.786,0.362,7,-13.785,0,0.0373,0.695,0.408,0.0897,0.642,115.022,176480,4
6mRrEnxbRltGaLZPvJ4if0,Mishka,['Private Island'],26,1,0.619,0.732,4,-5.051,0,0.0444,0.0545,3.24e-05,0.141,0.2,104.797,289984,4
2xdYO2kc8ZQ711YFCO2Wth,Hazey,['Glass Animals'],44,1,0.65,0.52,1,-10.206,1,0.0413,0.00306,0.00553,0.112,0.401,89.999,265893,4
68ClfNyV71AjdTfGIyu4Gx,Gooey,['Glass Animals'],45,1,0.486,0.377,11,-13.5,0,0.0413,0.756,5.7e-05,0.0896,0.105,183.054,289307,4
7vZ7iP55bjMcIrxunjPgO5,Tessellate,['alt-J'],41,1,0.681,0.608,2,-6.471,1,0.0449,0.364,0.0493,0.119,0.418,116.878,182667,4
08FkPtq0cXcOSNphaXJfwx,Intruxx,['Glass Animals'],43,1,0.392,0.325,4,-12.773,0,0.0327,0.807,0.949,0.214,0.0363,129.966,169333,4
0d28khcov6AiegSCpG5TuT,Feel Good Inc.,['Gorillaz'],77,1,0.818,0.705,6,-6.679,1,0.177,0.00836,0.00233,0.613,0.772,138.559,222640,4
7yMiX7n9SBvadzox8T5jzT,Clint Eastwood,['Gorillaz'],65,1,0.663,0.694,10,-8.627,0,0.172,0.0249,0.0,0.0698,0.524,167.964,340920,4
64BbK9SFKH2jk86U3dGj2P,Otherside,['Red Hot Chili Peppers'],75,1,0.458,0.795,0,-3.265,1,0.0574,0.00316,0.000202,0.0756,0.513,123.229,255373,4
2aibwv5hGXSgw7Yru8IYTO,Snow (Hey Oh),['Red Hot Chili Peppers'],76,1,0.432,0.895,11,-3.682,1,0.0504,0.127,1.16e-05,0.141,0.625,104.458,335067,4
3d9DChrdc6BOeFsbrZ3Is0,Under the Bridge,['Red Hot Chili Peppers'],78,1,0.559,0.345,4,-13.496,1,0.0459,0.0576,0.000105,0.141,0.458,84.581,264307,4
3sYWyVGfPuit80szWXhrRA,Come As You Are,['Nirvana'],61,1,0.686,0.787,5,-8.715,0,0.0425,0.569,0.00213,0.0745,0.566,119.137,253893,4
48YkpE5enOln5c7jXSTuHL,About A Girl,['Nirvana'],61,1,0.61,0.758,3,-9.133,0,0.085,0.153,2.21e-05,0.714,0.623,121.061,217199,4
2iPBrbddHlOc0lkqe3mTnK,The Girl Who Stole My Tamagotchi,['Hot Sugar'],0,1,0.733,0.311,2,-7.673,0,0.0331,0.115,0.771,0.122,0.174,128.124,217500,4
11LmqTE2naFULdEP94AUBa,Heart-Shaped Box,['Nirvana'],71,1,0.494,0.677,6,-10.233,1,0.0452,0.184,0.0258,0.0926,0.316,101.539,281160,4
2YodwKJnbPyNKe8XXSE9V7,Lithium,['Nirvana'],65,1,0.68,0.65,7,-6.336,1,0.0378,0.00203,0.0,0.0622,0.486,123.238,257053,4
15VRO9CQwMpbqUYA7e6Hwg,The Man Who Sold The World,['Nirvana'],69,1,0.485,0.738,1,-8.884,0,0.101,0.406,8.77e-05,0.514,0.484,114.713,260947,4
74tsW4h0WDYRpfD19gc10W,Faded - ODESZA Remix,"['ZHU', 'ODESZA']",51,1,0.746,0.67,0,-5.072,1,0.0594,0.0408,0.194,0.133,0.629,125.016,238640,4
5SrjlBJ3UM8VJjU9URL9N9,Smoking Room,['Hippie Sabotage'],0,1,0.6,0.708,8,-6.789,1,0.0327,0.00291,0.866,0.462,0.0397,136.014,189362,4
5C5gvDZsl6d8bh89URfKHr,Pork Soda,['Glass Animals'],58,1,0.698,0.664,7,-7.828,1,0.0778,0.121,0.00131,0.331,0.623,96.001,253831,4
3HYUoBfxI2o66tUBQ5vhs0,Dissolve,['Private Island'],44,1,0.55,0.574,4,-6.01,1,0.0314,0.236,0.000432,0.0989,0.227,122.047,331904,4
5Ml1QnEt6mRv9IaHcolqhW,Anachronism,['Crywolf'],1,1,0.459,0.543,4,-7.003,0,0.0309,0.132,0.0265,0.0932,0.0718,110.002,335500,4
4IQjoNXWicYPRSl6fmdIv9,Ezra,['Flume'],0,1,0.589,0.547,4,-5.598,0,0.0343,0.424,0.0158,0.168,0.417,90.025,217187,4
5npqVYHjQeHFTE9iZBio6Q,When The Sun Goes Down,['Arctic Monkeys'],4,1,0.35,0.874,11,-4.755,0,0.186,0.0363,0.0,0.108,0.416,169.512,200013,4
79jkzOssGGAfDgVMGH34y9,Taro,['alt-J'],40,1,0.357,0.482,5,-10.627,1,0.0342,0.776,0.00417,0.0829,0.283,171.697,305107,4
3rTnGUeDrnZV22DvRuUuXr,Wait,['M83'],58,1,0.437,0.229,2,-10.514,1,0.0308,0.221,0.0599,0.0935,0.0754,147.911,343253,4
1AORfnD538aKwUzSyqTz05,Lady Luck,['Jamie Woon'],42,1,0.866,0.533,1,-10.085,0,0.0647,0.287,0.000418,0.0845,0.635,100.389,248307,4
7oK9VyNzrYvRFo7nQEYkWN,Mr. Brightside,['The Killers'],75,1,0.33,0.936,1,-3.66,1,0.0917,0.00108,0.0,0.0926,0.234,148.112,222587,4
7HGTkn2aX7MNdKs7nV2xBt,Somebody Told Me,['The Killers'],67,1,0.5,0.975,10,-3.176,0,0.0824,0.000123,0.000379,0.104,0.767,138.005,197160,4
